source,type,value,malware_family,country,tags,confidence,timestamp,pulse_name
alienvault,IPv4,91.199.163.124,SilabRAT,unknown,"darkweb forums,credential theft,hijackloader,asmcrypt,browser profile cloning,hvnc,session hijacking,silabrat,maas,cryptocurrency wallet,clickfix",50,2026-06-10 11:58:30.228000,"SilabRAT, What's Your Power?"
alienvault,FileHash-SHA256,3a6adbe0081b2488e0f137496e92591e0c29148154b2d99faadab9cc435b879b,SilabRAT,unknown,"darkweb forums,credential theft,hijackloader,asmcrypt,browser profile cloning,hvnc,session hijacking,silabrat,maas,cryptocurrency wallet,clickfix",50,2026-06-10 11:58:30.228000,"SilabRAT, What's Your Power?"
alienvault,FileHash-SHA256,79f8da9f9fb4ac7c16d9c210f1f6ef418357a3e7bf602b1dd03a490596fa58c5,SilabRAT,unknown,"darkweb forums,credential theft,hijackloader,asmcrypt,browser profile cloning,hvnc,session hijacking,silabrat,maas,cryptocurrency wallet,clickfix",50,2026-06-10 11:58:30.228000,"SilabRAT, What's Your Power?"
alienvault,FileHash-SHA256,fb56e66920c84ef9e51db0ea23144f5755daef97cbff8613b05ab56d0dc9d623,SilabRAT,unknown,"darkweb forums,credential theft,hijackloader,asmcrypt,browser profile cloning,hvnc,session hijacking,silabrat,maas,cryptocurrency wallet,clickfix",50,2026-06-10 11:58:30.228000,"SilabRAT, What's Your Power?"
alienvault,FileHash-SHA256,fbce30a0c852972fdc24f1b6a7c270512a50ef1a7c6c88c88b92a2dcbdfdd023,SilabRAT,unknown,"darkweb forums,credential theft,hijackloader,asmcrypt,browser profile cloning,hvnc,session hijacking,silabrat,maas,cryptocurrency wallet,clickfix",50,2026-06-10 11:58:30.228000,"SilabRAT, What's Your Power?"
alienvault,CVE,CVE-2024-55591,Gentlemen,United States of America,"double extortion,gentlemen,anydesk,storm-2697,ransomware-as-a-service,cve-2024-55591,lateral movement,go binary,systembc,cobalt strike,breachforums partnership,larva-368,xchacha20 encryption",50,2026-06-10 11:58:42.962000,Ransomware Analysis: Go Binary and Fast Encryption
alienvault,FileHash-SHA256,3ab9575225e00a83a4ac2b534da5a710bdcf6eb72884944c437b5fbe5c5c9235,Gentlemen,United States of America,"double extortion,gentlemen,anydesk,storm-2697,ransomware-as-a-service,cve-2024-55591,lateral movement,go binary,systembc,cobalt strike,breachforums partnership,larva-368,xchacha20 encryption",50,2026-06-10 11:58:42.962000,Ransomware Analysis: Go Binary and Fast Encryption
alienvault,FileHash-MD5,4200b46a93c6ab059e2b34ce200c4a5b,Gentlemen,United States of America,"double extortion,gentlemen,anydesk,storm-2697,ransomware-as-a-service,cve-2024-55591,lateral movement,go binary,systembc,cobalt strike,breachforums partnership,larva-368,xchacha20 encryption",50,2026-06-10 11:58:42.962000,Ransomware Analysis: Go Binary and Fast Encryption
alienvault,FileHash-SHA1,42bcc743c71a9ea083c1c750a398110582796762,Gentlemen,United States of America,"double extortion,gentlemen,anydesk,storm-2697,ransomware-as-a-service,cve-2024-55591,lateral movement,go binary,systembc,cobalt strike,breachforums partnership,larva-368,xchacha20 encryption",50,2026-06-10 11:58:42.962000,Ransomware Analysis: Go Binary and Fast Encryption
alienvault,domain,tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,Gentlemen,United States of America,"double extortion,gentlemen,anydesk,storm-2697,ransomware-as-a-service,cve-2024-55591,lateral movement,go binary,systembc,cobalt strike,breachforums partnership,larva-368,xchacha20 encryption",50,2026-06-10 11:58:42.962000,Ransomware Analysis: Go Binary and Fast Encryption
alienvault,URL,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion/,Gentlemen,United States of America,"double extortion,gentlemen,anydesk,storm-2697,ransomware-as-a-service,cve-2024-55591,lateral movement,go binary,systembc,cobalt strike,breachforums partnership,larva-368,xchacha20 encryption",50,2026-06-10 11:58:42.962000,Ransomware Analysis: Go Binary and Fast Encryption
alienvault,FileHash-MD5,ead0d7a8ae0a6ffb7f0a5873fec4ff5e,Gentlemen,United States of America,"double extortion,gentlemen,anydesk,storm-2697,ransomware-as-a-service,cve-2024-55591,lateral movement,go binary,systembc,cobalt strike,breachforums partnership,larva-368,xchacha20 encryption",50,2026-06-10 11:58:42.962000,Ransomware Analysis: Go Binary and Fast Encryption
alienvault,FileHash-SHA1,39bd9c888d3e8110c127ba60cc727d2538bf7da2,Gentlemen,United States of America,"double extortion,gentlemen,anydesk,storm-2697,ransomware-as-a-service,cve-2024-55591,lateral movement,go binary,systembc,cobalt strike,breachforums partnership,larva-368,xchacha20 encryption",50,2026-06-10 11:58:42.962000,Ransomware Analysis: Go Binary and Fast Encryption
alienvault,URL,https://install.app-distribution.net/setup/,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-MD5,a37f6403fbf28fa0b48863287f4c5a5d,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,URL,http://91.92.242.30/1v07y9e1m6v7thl6,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,URL,http://91.92.242.30/6wioz8285kcbax6v,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,domain,velvet-parrot.com,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA1,a396ec79d8e33ca984c7ffc7ee4d7d2caa8412ee,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA256,f0a54f2b44e557854b0a5001c4e10185884af945814786f78b86539014f78a16,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-MD5,b488d8d0cb6ee18af9e5800b66ff1ed9,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA1,93b3d3925ccc201ab0f16017153a79ef05b8f5c2,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA256,d781d5cabaf5f305bbb8afcd9a54d7ba616bfa7aef5c4d16f6bce3d2bf3b4073,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA256,c7b93b6facfc23f49e35e81dc9c30cc69401b8245eeb7c032fc13656cd7e101f,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA256,122bea967f4c194fd5820123d13b7b71422c31f92b9fc0b0fa05aac3ff03dfaa,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA256,462af0a3a9094d44c30cc65544ec1171a62365cff09e67f5e87e061a3d604bd0,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA256,579a82dde4425d95e20a22171be0a37702c833fdca6e5e04f69099a025863136,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA256,89930bd18e0f9c9c98dfb1662cb87aa98348e87164ab62b1f39e86ebf2ce24cb,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA256,9db18aa394f554aa455f3039ce734b1653cc999089889c551fe263bd4bdc39fc,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA256,b5da6ffa5f85aa5016fbc02a3122361c85d21192c45df9544099d13e6ff84c36,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA256,d42aecf76fb1531cd5b7139e669910b2fd82a90b7e11448128e226775bf5d42e,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA256,e84b1e2c432b2394c403b524b8361ffa9923a022eb05215f1dc811bc167c3c5e,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA256,fd3d52c2bb3764aabfe4da301967bfbc18e1c062d5dad2e9f4c3b6b6cf0ec9f8,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,URL,https://glot.io/snippets/hfd3x9ueu5,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,URL,https://glot.io/snippets/hfdxv8uyaf,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-MD5,41f581f7d2c09ab0edfea850b9db506f,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-MD5,50eda29bfbeeb8b0429718447725016a,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-MD5,bd46890121106b43f0c01ab82629400c,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-MD5,ce62d1b6116f34f9ba815db1e2016d2a,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA1,1fc5e6458316277fae8272cbe9f3dfc86b681635,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA1,5d253cc263851ec68c0a988bf86afbb3e9f0b491,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA1,8bd284bfb607d5e970c88a69ca9422b44b1148a9,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA1,92149d122dedb4e507e3a9cf6e43c53836e16fbe,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-MD5,31d36da3d6cd96f335b14a1dd1f06cc2,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-MD5,69315b7a1c4bf5ee56cba1de29d1761e,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-MD5,abae0f42f695e55714d362a088acc780,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-MD5,b6a77b7892ef22d6afd91eb980a3f3d8,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-MD5,c5a53c02d531c5e46f9cc2fc0afbb88d,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA1,0d2bb0876cc58d8b9c91686c019c131584f1b970,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA1,197e0f42236143b60742ecbcac751617c22cfb9c,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA1,9f79b3301a88348bb6f03369c239a660a8c277bc,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA1,a14bed1c46ba7406d5240e979251ccd394dfe3b5,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,FileHash-SHA1,a7c4407a7039102a8769bd51bfa64efc17943847,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,URL,https://velvet-parrot.com,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,URL,https://velvet-parrot.com:443,AMOS Stealer,unknown,"amos stealer,clawhub,openclaw,hugging face,trojanized skills,cryptominer,ai supply chain,indirect prompt injection",50,2026-05-11 11:49:10.065000,Poisoning the well: AI supply chain attacks on Hugging Face and OpenClaw
alienvault,hostname,valid.boostedengagement.de,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,hostname,log.evergreenhostingoptions.de,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,URL,http://log.evergreenhostingoptions.de/UO95w/,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,hostname,login.av7551.com,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,URL,http://login.av7551.com/common/oauth2/v2.0/authorize,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,hostname,login.kgbpkh6syhgxptsgwkqc93ushhphua422xb7ma.2bd.net,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,hostname,admhr.execsuccessmetrics.de,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,URL,http://admhr.execsuccessmetrics.de/HOngH/,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,URL,http://valid.boostedengagement.de/LFmtS/,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,hostname,vvu.digitaladvantagehub.de,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,URL,http://vvu.digitaladvantagehub.de/xiMwR,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,hostname,gsbauwu1hsa.legalaro.com,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,URL,http://gsbauwu1hsa.legalaro.com/nmasn/,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,hostname,accounts.tnfirm.icu,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,hostname,accounts.gxcwfe.icu,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,hostname,accounts.knuczx.icu,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,hostname,accounts.zachnt.icu,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,hostname,accounts.odtdrv.icu,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,URL,http://www.realdecorralejo.com/cgi-admin/signer.html,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,domain,pmlee.com,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,URL,http://pmlee.com/verify.php,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,domain,sparkaxis.org,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,URL,http://sparkaxis.org/deployment/,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,hostname,wylderhotels.sparkaxis.org,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,URL,http://wylderhotels.sparkaxis.org/personaljflannigan/,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,hostname,ewo7pdwau5.memorablemark.de,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,URL,http://ewo7pdwau5.memorablemark.de/l/iHZ_59v2_0U,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,hostname,yxmh7yx50d.easytecdigital.de,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,URL,http://yxmh7yx50d.easytecdigital.de/l/oMKJndXeSMA,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
alienvault,hostname,vht0p9fsyg.balanceandperformance.de,unknown,unknown,"credential harvesting,voicemail phishing,phishing-as-a-service,sso exploitation,microsoft 365,oauth hijacking",50,2026-06-10 10:57:37.463000,"PHISH ALERT: Press Play for Compromise — Voicemail Phishing Kit Bundles SSO Hijacking, Credential Theft, and RMM Delivery"
